land,iso2,year,value,type,country
EU-14,EU14,2010,0.456215343608647,Herstellung von Waren,EU-14
EU-27,EU27_2020,2010,0.565780020111961,Herstellung von Waren,EU-27
HP,HP,2010,0.687217501381679,Herstellung von Waren,HP
Belgien,BE,2011,0.0146647769952405,Herstellung von Waren,Belgium
Bulgarien,BG,2011,0.00442091921062131,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2011,0.0231540093080314,Herstellung von Waren,Czechia
Dänemark,DK,2011,0.00487746157440544,Herstellung von Waren,Denmark
Deutschland,DE,2011,0.243311414210283,Herstellung von Waren,Germany
Estland,EE,2011,0.000611902530181368,Herstellung von Waren,Estonia
Irland,IE,2011,0.00497375590432095,Herstellung von Waren,Ireland
Griechenland,EL,2011,0.00331956074440684,Herstellung von Waren,Greece
Spanien,ES,2011,0.0215569620990216,Herstellung von Waren,Spain
Frankreich,FR,2011,0.044052730002803,Herstellung von Waren,France
Kroatien,HR,2011,0.00418156037294506,Herstellung von Waren,Croatia
Italien,IT,2011,0.0755122483750689,Herstellung von Waren,Italy
Zypern,CY,2011,0.00018087460607348,Herstellung von Waren,Cyprus
Lettland,LV,2011,0.000569979273797736,Herstellung von Waren,Latvia
Litauen,LT,2011,0.0011249980067407,Herstellung von Waren,Lithuania
Luxemburg,LU,2011,0.00119457614094216,Herstellung von Waren,Luxembourg
Ungarn,HU,2011,0.0192745350159372,Herstellung von Waren,Hungary
Niederlande,NL,2011,0.0170128260946144,Herstellung von Waren,Netherlands
Polen,PL,2011,0.0260955797495376,Herstellung von Waren,Poland
Portugal,PT,2011,0.00306995716913196,Herstellung von Waren,Portugal
Rumänien,RO,2011,0.0131153117385197,Herstellung von Waren,Romania
Slowenien,SI,2011,0.00740899169077477,Herstellung von Waren,Slovenia
Slowakei,SK,2011,0.00851858658771285,Herstellung von Waren,Slovakia
Finnland,FI,2011,0.0062651237691827,Herstellung von Waren,Finland
Schweden,SE,2011,0.0124322280163841,Herstellung von Waren,Sweden
Großbritannien,UK,2011,0.0257760363320303,Herstellung von Waren,United Kingdom
Norwegen,NO,2011,0.00388863719818577,Herstellung von Waren,Norway
Kanada,CA,2011,0.00785508068886158,Herstellung von Waren,Canada
Japan,JP,2011,0.0223665413119119,Herstellung von Waren,Japan
Vereinigte Staaten,US,2011,0.0650780018474799,Herstellung von Waren,United States
EU-14,EU14,2011,0.452243621095806,Herstellung von Waren,EU-14
EU-27,EU27_2020,2011,0.560900869186679,Herstellung von Waren,EU-27
HP,HP,2011,0.685865166565148,Herstellung von Waren,HP
Belgien,BE,2012,0.0140194373308031,Herstellung von Waren,Belgium
Bulgarien,BG,2012,0.0042594050648272,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2012,0.0222214188090985,Herstellung von Waren,Czechia
Dänemark,DK,2012,0.00512953367564268,Herstellung von Waren,Denmark
Deutschland,DE,2012,0.237643148947214,Herstellung von Waren,Germany
Estland,EE,2012,0.000681752986325054,Herstellung von Waren,Estonia
Irland,IE,2012,0.00471059389633586,Herstellung von Waren,Ireland
Griechenland,EL,2012,0.00317159761567203,Herstellung von Waren,Greece
Spanien,ES,2012,0.0202541988446541,Herstellung von Waren,Spain
Frankreich,FR,2012,0.0432596617482247,Herstellung von Waren,France
Kroatien,HR,2012,0.00399857953024419,Herstellung von Waren,Croatia
Italien,IT,2012,0.0703223532208412,Herstellung von Waren,Italy
Zypern,CY,2012,0.000196656154286556,Herstellung von Waren,Cyprus
Lettland,LV,2012,0.000645634622629041,Herstellung von Waren,Latvia
Litauen,LT,2012,0.00118644033543849,Herstellung von Waren,Lithuania
Luxemburg,LU,2012,0.00112544550407016,Herstellung von Waren,Luxembourg
Ungarn,HU,2012,0.018622354907695,Herstellung von Waren,Hungary
Niederlande,NL,2012,0.0167343047169011,Herstellung von Waren,Netherlands
Polen,PL,2012,0.0251451655707567,Herstellung von Waren,Poland
Portugal,PT,2012,0.00318393964087797,Herstellung von Waren,Portugal
Rumänien,RO,2012,0.0128001418970875,Herstellung von Waren,Romania
Slowenien,SI,2012,0.00684480243217016,Herstellung von Waren,Slovenia
Slowakei,SK,2012,0.00907549042231563,Herstellung von Waren,Slovakia
Finnland,FI,2012,0.00587789892405679,Herstellung von Waren,Finland
Schweden,SE,2012,0.011865113956299,Herstellung von Waren,Sweden
Großbritannien,UK,2012,0.0236760918154759,Herstellung von Waren,United Kingdom
Norwegen,NO,2012,0.00470926915392538,Herstellung von Waren,Norway
Kanada,CA,2012,0.00833416478480373,Herstellung von Waren,Canada
Japan,JP,2012,0.0226362884286681,Herstellung von Waren,Japan
Vereinigte Staaten,US,2012,0.0682220066486469,Herstellung von Waren,United States
EU-14,EU14,2012,0.437297228021593,Herstellung von Waren,EU-14
EU-27,EU27_2020,2012,0.542975070754467,Herstellung von Waren,EU-27
HP,HP,2012,0.670552891585987,Herstellung von Waren,HP
Belgien,BE,2013,0.0136553227739077,Herstellung von Waren,Belgium
Bulgarien,BG,2013,0.00376372865620982,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2013,0.0216683811163831,Herstellung von Waren,Czechia
Dänemark,DK,2013,0.0051761318470864,Herstellung von Waren,Denmark
Deutschland,DE,2013,0.23750977539733,Herstellung von Waren,Germany
Estland,EE,2013,0.000722471704720738,Herstellung von Waren,Estonia
Irland,IE,2013,0.00489369200692257,Herstellung von Waren,Ireland
Griechenland,EL,2013,0.00327159655005585,Herstellung von Waren,Greece
Spanien,ES,2013,0.0198824746326649,Herstellung von Waren,Spain
Frankreich,FR,2013,0.0436423439377676,Herstellung von Waren,France
Kroatien,HR,2013,0.00646275121561564,Herstellung von Waren,Croatia
Italien,IT,2013,0.0689941939073733,Herstellung von Waren,Italy
Zypern,CY,2013,0.000151751126354385,Herstellung von Waren,Cyprus
Lettland,LV,2013,0.000674471309345322,Herstellung von Waren,Latvia
Litauen,LT,2013,0.00135560333206223,Herstellung von Waren,Lithuania
Luxemburg,LU,2013,0.00114016490703816,Herstellung von Waren,Luxembourg
Ungarn,HU,2013,0.0198937904646075,Herstellung von Waren,Hungary
Niederlande,NL,2013,0.0169915690711974,Herstellung von Waren,Netherlands
Polen,PL,2013,0.0262670470779296,Herstellung von Waren,Poland
Portugal,PT,2013,0.0032525915010847,Herstellung von Waren,Portugal
Rumänien,RO,2013,0.0128156298872303,Herstellung von Waren,Romania
Slowenien,SI,2013,0.00746583635514238,Herstellung von Waren,Slovenia
Slowakei,SK,2013,0.00989770838807521,Herstellung von Waren,Slovakia
Finnland,FI,2013,0.00556848271641106,Herstellung von Waren,Finland
Schweden,SE,2013,0.0120265801662678,Herstellung von Waren,Sweden
Großbritannien,UK,2013,0.0245461369583196,Herstellung von Waren,United Kingdom
Norwegen,NO,2013,0.00460641814910151,Herstellung von Waren,Norway
Kanada,CA,2013,0.00819913016356156,Herstellung von Waren,Canada
Japan,JP,2013,0.0195464347227032,Herstellung von Waren,Japan
Vereinigte Staaten,US,2013,0.0675219237629596,Herstellung von Waren,United States
EU-14,EU14,2013,0.436004919415108,Herstellung von Waren,EU-14
EU-27,EU27_2020,2013,0.547144090048784,Herstellung von Waren,EU-27
HP,HP,2013,0.671564133805429,Herstellung von Waren,HP
Belgien,BE,2014,0.013291726146829,Herstellung von Waren,Belgium
Bulgarien,BG,2014,0.00362856718403903,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2014,0.0219547074922853,Herstellung von Waren,Czechia
Dänemark,DK,2014,0.00521971118162833,Herstellung von Waren,Denmark
Deutschland,DE,2014,0.231985120933315,Herstellung von Waren,Germany
Estland,EE,2014,0.000710691403549414,Herstellung von Waren,Estonia
Irland,IE,2014,0.00519296102781404,Herstellung von Waren,Ireland
Griechenland,EL,2014,0.00309179569911088,Herstellung von Waren,Greece
Spanien,ES,2014,0.0196565678035505,Herstellung von Waren,Spain
Frankreich,FR,2014,0.0429266826871614,Herstellung von Waren,France
Kroatien,HR,2014,0.00617605811267609,Herstellung von Waren,Croatia
Italien,IT,2014,0.0665120778398804,Herstellung von Waren,Italy
Zypern,CY,2014,0.000141293062954343,Herstellung von Waren,Cyprus
Lettland,LV,2014,0.000637359589533524,Herstellung von Waren,Latvia
Litauen,LT,2014,0.00124639325135272,Herstellung von Waren,Lithuania
Luxemburg,LU,2014,0.00106994322381975,Herstellung von Waren,Luxembourg
Ungarn,HU,2014,0.0205387687566053,Herstellung von Waren,Hungary
Niederlande,NL,2014,0.0168115026376564,Herstellung von Waren,Netherlands
Polen,PL,2014,0.0266846341756458,Herstellung von Waren,Poland
Portugal,PT,2014,0.00328612640911397,Herstellung von Waren,Portugal
Rumänien,RO,2014,0.0128297555007044,Herstellung von Waren,Romania
Slowenien,SI,2014,0.00730432648356112,Herstellung von Waren,Slovenia
Slowakei,SK,2014,0.0101164324635564,Herstellung von Waren,Slovakia
Finnland,FI,2014,0.00528504486519368,Herstellung von Waren,Finland
Schweden,SE,2014,0.0122435953695353,Herstellung von Waren,Sweden
Großbritannien,UK,2014,0.0260032164135563,Herstellung von Waren,United Kingdom
Norwegen,NO,2014,0.00391350237932279,Herstellung von Waren,Norway
Kanada,CA,2014,0.0079622304916875,Herstellung von Waren,Canada
Japan,JP,2014,0.0204127012447727,Herstellung von Waren,Japan
Vereinigte Staaten,US,2014,0.0702848276435646,Herstellung von Waren,United States
EU-14,EU14,2014,0.426572855824609,Herstellung von Waren,EU-14
EU-27,EU27_2020,2014,0.538541843301072,Herstellung von Waren,EU-27
HP,HP,2014,0.667118321473976,Herstellung von Waren,HP
Belgien,BE,2015,0.011686050767245,Herstellung von Waren,Belgium
Bulgarien,BG,2015,0.00348545482452484,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2015,0.0222905219827703,Herstellung von Waren,Czechia
Dänemark,DK,2015,0.00508379106736286,Herstellung von Waren,Denmark
Deutschland,DE,2015,0.22520424939324,Herstellung von Waren,Germany
Estland,EE,2015,0.000627381097554306,Herstellung von Waren,Estonia
Irland,IE,2015,0.00825608027710262,Herstellung von Waren,Ireland
Griechenland,EL,2015,0.00277246707422695,Herstellung von Waren,Greece
Spanien,ES,2015,0.0200744264020429,Herstellung von Waren,Spain
Frankreich,FR,2015,0.0394816941708642,Herstellung von Waren,France
Kroatien,HR,2015,0.00652362250614224,Herstellung von Waren,Croatia
Italien,IT,2015,0.0659840181668848,Herstellung von Waren,Italy
Zypern,CY,2015,0.000135247055156595,Herstellung von Waren,Cyprus
Lettland,LV,2015,0.000592735556754737,Herstellung von Waren,Latvia
Litauen,LT,2015,0.00146429813209521,Herstellung von Waren,Lithuania
Luxemburg,LU,2015,0.00112655744716409,Herstellung von Waren,Luxembourg
Ungarn,HU,2015,0.0200822917903659,Herstellung von Waren,Hungary
Niederlande,NL,2015,0.0185088054765881,Herstellung von Waren,Netherlands
Polen,PL,2015,0.0271961629090252,Herstellung von Waren,Poland
Portugal,PT,2015,0.00320301001593105,Herstellung von Waren,Portugal
Rumänien,RO,2015,0.0133574141018764,Herstellung von Waren,Romania
Slowenien,SI,2015,0.00732932289231514,Herstellung von Waren,Slovenia
Slowakei,SK,2015,0.0104550274466157,Herstellung von Waren,Slovakia
Finnland,FI,2015,0.00522047800207643,Herstellung von Waren,Finland
Schweden,SE,2015,0.0117544835806946,Herstellung von Waren,Sweden
Großbritannien,UK,2015,0.0268703723064189,Herstellung von Waren,United Kingdom
Norwegen,NO,2015,0.00343410013844526,Herstellung von Waren,Norway
Kanada,CA,2015,0.00843757806222992,Herstellung von Waren,Canada
Japan,JP,2015,0.0200190163679053,Herstellung von Waren,Japan
Vereinigte Staaten,US,2015,0.0816315108045603,Herstellung von Waren,United States
EU-14,EU14,2015,0.418356111841424,Herstellung von Waren,EU-14
EU-27,EU27_2020,2015,0.53189559213662,Herstellung von Waren,EU-27
HP,HP,2015,0.67228816981618,Herstellung von Waren,HP
Belgien,BE,2016,0.0116490207800818,Herstellung von Waren,Belgium
Bulgarien,BG,2016,0.00341358631281109,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2016,0.0225616848604654,Herstellung von Waren,Czechia
Dänemark,DK,2016,0.00529946736809647,Herstellung von Waren,Denmark
Deutschland,DE,2016,0.228771757695286,Herstellung von Waren,Germany
Estland,EE,2016,0.000696907772687032,Herstellung von Waren,Estonia
Irland,IE,2016,0.00813794051283401,Herstellung von Waren,Ireland
Griechenland,EL,2016,0.00292674461705103,Herstellung von Waren,Greece
Spanien,ES,2016,0.0209545173203361,Herstellung von Waren,Spain
Frankreich,FR,2016,0.0393097463975549,Herstellung von Waren,France
Kroatien,HR,2016,0.00540701507623196,Herstellung von Waren,Croatia
Italien,IT,2016,0.0680480361770079,Herstellung von Waren,Italy
Zypern,CY,2016,0.000586722821590639,Herstellung von Waren,Cyprus
Lettland,LV,2016,0.000514999628044735,Herstellung von Waren,Latvia
Litauen,LT,2016,0.00130118176317571,Herstellung von Waren,Lithuania
Luxemburg,LU,2016,0.00116690141642207,Herstellung von Waren,Luxembourg
Ungarn,HU,2016,0.0207047761536142,Herstellung von Waren,Hungary
Niederlande,NL,2016,0.0182355764659945,Herstellung von Waren,Netherlands
Polen,PL,2016,0.0263980534031564,Herstellung von Waren,Poland
Portugal,PT,2016,0.00332559218293619,Herstellung von Waren,Portugal
Rumänien,RO,2016,0.0131490575089154,Herstellung von Waren,Romania
Slowenien,SI,2016,0.0072301796626915,Herstellung von Waren,Slovenia
Slowakei,SK,2016,0.0112453688127428,Herstellung von Waren,Slovakia
Finnland,FI,2016,0.00529397146372991,Herstellung von Waren,Finland
Schweden,SE,2016,0.0121168321636913,Herstellung von Waren,Sweden
Großbritannien,UK,2016,0.0247946656388439,Herstellung von Waren,United Kingdom
Norwegen,NO,2016,0.00334943173607965,Herstellung von Waren,Norway
Kanada,CA,2016,0.00837525171130338,Herstellung von Waren,Canada
Japan,JP,2016,0.0216710633439301,Herstellung von Waren,Japan
Vereinigte Staaten,US,2016,0.0796707525341244,Herstellung von Waren,United States
EU-14,EU14,2016,0.425236104561022,Herstellung von Waren,EU-14
EU-27,EU27_2020,2016,0.538445638337149,Herstellung von Waren,EU-27
HP,HP,2016,0.676306803301431,Herstellung von Waren,HP
Belgien,BE,2017,0.0122424942911208,Herstellung von Waren,Belgium
Bulgarien,BG,2017,0.00334505191596764,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2017,0.0231183484214177,Herstellung von Waren,Czechia
Dänemark,DK,2017,0.00496732930131254,Herstellung von Waren,Denmark
Deutschland,DE,2017,0.227685598637454,Herstellung von Waren,Germany
Estland,EE,2017,0.000752404689535256,Herstellung von Waren,Estonia
Irland,IE,2017,0.00779808167857283,Herstellung von Waren,Ireland
Griechenland,EL,2017,0.00267616777136911,Herstellung von Waren,Greece
Spanien,ES,2017,0.0199953016466468,Herstellung von Waren,Spain
Frankreich,FR,2017,0.0406958711690617,Herstellung von Waren,France
Kroatien,HR,2017,0.00527382756419974,Herstellung von Waren,Croatia
Italien,IT,2017,0.070082553901593,Herstellung von Waren,Italy
Zypern,CY,2017,0.000135563302655686,Herstellung von Waren,Cyprus
Lettland,LV,2017,0.00050258606446754,Herstellung von Waren,Latvia
Litauen,LT,2017,0.00140239873882686,Herstellung von Waren,Lithuania
Luxemburg,LU,2017,0.00120329770692039,Herstellung von Waren,Luxembourg
Ungarn,HU,2017,0.0201837505364907,Herstellung von Waren,Hungary
Niederlande,NL,2017,0.018872806527578,Herstellung von Waren,Netherlands
Polen,PL,2017,0.0277214480489306,Herstellung von Waren,Poland
Portugal,PT,2017,0.00359541859221959,Herstellung von Waren,Portugal
Rumänien,RO,2017,0.0131212396442886,Herstellung von Waren,Romania
Slowenien,SI,2017,0.00734962252672664,Herstellung von Waren,Slovenia
Slowakei,SK,2017,0.011134562811385,Herstellung von Waren,Slovakia
Finnland,FI,2017,0.00552626303868202,Herstellung von Waren,Finland
Schweden,SE,2017,0.0125009697656277,Herstellung von Waren,Sweden
Großbritannien,UK,2017,0.0227232863933104,Herstellung von Waren,United Kingdom
Norwegen,NO,2017,0.00340307650940434,Herstellung von Waren,Norway
Kanada,CA,2017,0.0083933684849497,Herstellung von Waren,Canada
Japan,JP,2017,0.019990049752952,Herstellung von Waren,Japan
Vereinigte Staaten,US,2017,0.0753690262578939,Herstellung von Waren,United States
EU-14,EU14,2017,0.427842154028158,Herstellung von Waren,EU-14
EU-27,EU27_2020,2017,0.54188295829305,Herstellung von Waren,EU-27
HP,HP,2017,0.671761765691561,Herstellung von Waren,HP
Belgien,BE,2018,0.0129401732708238,Herstellung von Waren,Belgium
Bulgarien,BG,2018,0.00346305109459454,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2018,0.0241808395448756,Herstellung von Waren,Czechia
Dänemark,DK,2018,0.00488410140123875,Herstellung von Waren,Denmark
Deutschland,DE,2018,0.227294134939085,Herstellung von Waren,Germany
Estland,EE,2018,0.000678856046311551,Herstellung von Waren,Estonia
Irland,IE,2018,0.00772261008801352,Herstellung von Waren,Ireland
Griechenland,EL,2018,0.0026079950912601,Herstellung von Waren,Greece
Spanien,ES,2018,0.0208467348424622,Herstellung von Waren,Spain
Frankreich,FR,2018,0.0402516717487187,Herstellung von Waren,France
Kroatien,HR,2018,0.0049611041346903,Herstellung von Waren,Croatia
Italien,IT,2018,0.0702739451522978,Herstellung von Waren,Italy
Zypern,CY,2018,0.000144892733293215,Herstellung von Waren,Cyprus
Lettland,LV,2018,0.000643813041762625,Herstellung von Waren,Latvia
Litauen,LT,2018,0.00139116702740204,Herstellung von Waren,Lithuania
Luxemburg,LU,2018,0.001228346782805,Herstellung von Waren,Luxembourg
Ungarn,HU,2018,0.0206799043825823,Herstellung von Waren,Hungary
Niederlande,NL,2018,0.0200407983975826,Herstellung von Waren,Netherlands
Polen,PL,2018,0.0292262853226266,Herstellung von Waren,Poland
Portugal,PT,2018,0.00357316008277293,Herstellung von Waren,Portugal
Rumänien,RO,2018,0.0130329474004069,Herstellung von Waren,Romania
Slowenien,SI,2018,0.00782000635921235,Herstellung von Waren,Slovenia
Slowakei,SK,2018,0.0116085710448328,Herstellung von Waren,Slovakia
Finnland,FI,2018,0.00552453756472268,Herstellung von Waren,Finland
Schweden,SE,2018,0.0117963308761305,Herstellung von Waren,Sweden
Großbritannien,UK,2018,0.0230347254318786,Herstellung von Waren,United Kingdom
Norwegen,NO,2018,0.00374409466255148,Herstellung von Waren,Norway
Kanada,CA,2018,0.00827541136102264,Herstellung von Waren,Canada
Japan,JP,2018,0.020284727324728,Herstellung von Waren,Japan
Vereinigte Staaten,US,2018,0.0774878085066328,Herstellung von Waren,United States
EU-14,EU14,2018,0.428984540237914,Herstellung von Waren,EU-14
EU-27,EU27_2020,2018,0.546815978370504,Herstellung von Waren,EU-27
HP,HP,2018,0.679642745657318,Herstellung von Waren,HP
Belgien,BE,2019,0.0131539281553398,Herstellung von Waren,Belgium
Bulgarien,BG,2019,0.00380579824856621,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2019,0.022111358205775,Herstellung von Waren,Czechia
Dänemark,DK,2019,0.00472526936259088,Herstellung von Waren,Denmark
Deutschland,DE,2019,0.212260620927722,Herstellung von Waren,Germany
Estland,EE,2019,0.000718139925595873,Herstellung von Waren,Estonia
Irland,IE,2019,0.00815964740827364,Herstellung von Waren,Ireland
Griechenland,EL,2019,0.00302041715283009,Herstellung von Waren,Greece
Spanien,ES,2019,0.0195829502327949,Herstellung von Waren,Spain
Frankreich,FR,2019,0.0387522771279934,Herstellung von Waren,France
Kroatien,HR,2019,0.00513427685994435,Herstellung von Waren,Croatia
Italien,IT,2019,0.0696909071011637,Herstellung von Waren,Italy
Zypern,CY,2019,0.000178135202102565,Herstellung von Waren,Cyprus
Lettland,LV,2019,0.00059763336787518,Herstellung von Waren,Latvia
Litauen,LT,2019,0.00147227972507375,Herstellung von Waren,Lithuania
Luxemburg,LU,2019,0.00122690877457884,Herstellung von Waren,Luxembourg
Ungarn,HU,2019,0.021171812735833,Herstellung von Waren,Hungary
Niederlande,NL,2019,0.019066633808045,Herstellung von Waren,Netherlands
Polen,PL,2019,0.0289865612241734,Herstellung von Waren,Poland
Portugal,PT,2019,0.00371299501966431,Herstellung von Waren,Portugal
Rumänien,RO,2019,0.0133728120486932,Herstellung von Waren,Romania
Slowenien,SI,2019,0.00738465777300578,Herstellung von Waren,Slovenia
Slowakei,SK,2019,0.0115476181726817,Herstellung von Waren,Slovakia
Finnland,FI,2019,0.00576982068705117,Herstellung von Waren,Finland
Schweden,SE,2019,0.0112861844668408,Herstellung von Waren,Sweden
Großbritannien,UK,2019,0.0236878248180418,Herstellung von Waren,United Kingdom
Norwegen,NO,2019,0.0037609154312169,Herstellung von Waren,Norway
Kanada,CA,2019,0.00912638579126336,Herstellung von Waren,Canada
Japan,JP,2019,0.0216180824008382,Herstellung von Waren,Japan
Vereinigte Staaten,US,2019,0.0793110145245484,Herstellung von Waren,United States
EU-14,EU14,2019,0.410408560224889,Herstellung von Waren,EU-14
EU-27,EU27_2020,2019,0.526889643714209,Herstellung von Waren,EU-27
HP,HP,2019,0.664393866680117,Herstellung von Waren,HP
Belgien,BE,2020,0.0127202609649043,Herstellung von Waren,Belgium
Bulgarien,BG,2020,0.00411831820547938,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2020,0.0207635929309166,Herstellung von Waren,Czechia
Dänemark,DK,2020,0.00492288481592151,Herstellung von Waren,Denmark
Deutschland,DE,2020,0.211983250383737,Herstellung von Waren,Germany
Estland,EE,2020,0.00075974220291567,Herstellung von Waren,Estonia
Irland,IE,2020,0.00998808638898311,Herstellung von Waren,Ireland
Griechenland,EL,2020,0.00306076601071983,Herstellung von Waren,Greece
Spanien,ES,2020,0.0179530146553136,Herstellung von Waren,Spain
Frankreich,FR,2020,0.0401513015816789,Herstellung von Waren,France
Kroatien,HR,2020,0.00507030743117721,Herstellung von Waren,Croatia
Italien,IT,2020,0.0657173624811397,Herstellung von Waren,Italy
Zypern,CY,2020,0.000233074692235652,Herstellung von Waren,Cyprus
Lettland,LV,2020,0.000643186390298049,Herstellung von Waren,Latvia
Litauen,LT,2020,0.00154338934236412,Herstellung von Waren,Lithuania
Luxemburg,LU,2020,0.00121562234594519,Herstellung von Waren,Luxembourg
Ungarn,HU,2020,0.0199386783401636,Herstellung von Waren,Hungary
Niederlande,NL,2020,0.018533423768748,Herstellung von Waren,Netherlands
Polen,PL,2020,0.0293765565711979,Herstellung von Waren,Poland
Portugal,PT,2020,0.00357886819630948,Herstellung von Waren,Portugal
Rumänien,RO,2020,0.0137106852918725,Herstellung von Waren,Romania
Slowenien,SI,2020,0.00731846908557343,Herstellung von Waren,Slovenia
Slowakei,SK,2020,0.0107440398260988,Herstellung von Waren,Slovakia
Finnland,FI,2020,0.00560507719100216,Herstellung von Waren,Finland
Schweden,SE,2020,0.0112078536760581,Herstellung von Waren,Sweden
Großbritannien,UK,2020,0.0221874660786197,Herstellung von Waren,United Kingdom
Norwegen,NO,2020,0.00310595176155711,Herstellung von Waren,Norway
Kanada,CA,2020,0.00832580006646295,Herstellung von Waren,Canada
Japan,JP,2020,0.0202833345952567,Herstellung von Waren,Japan
Vereinigte Staaten,US,2020,0.0726745940353712,Herstellung von Waren,United States
EU-14,EU14,2020,0.406637772460461,Herstellung von Waren,EU-14
EU-27,EU27_2020,2020,0.520857812770754,Herstellung von Waren,EU-27
HP,HP,2020,0.647434959308022,Herstellung von Waren,HP
Belgien,BE,2021,0.0129381207970227,Herstellung von Waren,Belgium
Bulgarien,BG,2021,0.00379572251621338,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2021,0.0223519302271891,Herstellung von Waren,Czechia
Dänemark,DK,2021,0.00484408519325038,Herstellung von Waren,Denmark
Deutschland,DE,2021,0.217179335416848,Herstellung von Waren,Germany
Estland,EE,2021,0.000718912724941031,Herstellung von Waren,Estonia
Irland,IE,2021,0.00862344796175676,Herstellung von Waren,Ireland
Griechenland,EL,2021,0.00289639275160334,Herstellung von Waren,Greece
Spanien,ES,2021,0.0194608999101902,Herstellung von Waren,Spain
Frankreich,FR,2021,0.0397184168194637,Herstellung von Waren,France
Kroatien,HR,2021,0.00505522947527062,Herstellung von Waren,Croatia
Italien,IT,2021,0.068560738244867,Herstellung von Waren,Italy
Zypern,CY,2021,0.000185367542543811,Herstellung von Waren,Cyprus
Lettland,LV,2021,0.000628210933311951,Herstellung von Waren,Latvia
Litauen,LT,2021,0.00146894536494664,Herstellung von Waren,Lithuania
Luxemburg,LU,2021,0.00122362596777634,Herstellung von Waren,Luxembourg
Ungarn,HU,2021,0.020596798486193,Herstellung von Waren,Hungary
Niederlande,NL,2021,0.0192136186581252,Herstellung von Waren,Netherlands
Polen,PL,2021,0.0291964677059993,Herstellung von Waren,Poland
Portugal,PT,2021,0.00362167443291558,Herstellung von Waren,Portugal
Rumänien,RO,2021,0.0133721482469909,Herstellung von Waren,Romania
Slowenien,SI,2021,0.00750771107259719,Herstellung von Waren,Slovenia
Slowakei,SK,2021,0.0113000763478711,Herstellung von Waren,Slovakia
Finnland,FI,2021,0.005633145147592,Herstellung von Waren,Finland
Schweden,SE,2021,0.0114301230063431,Herstellung von Waren,Sweden
Großbritannien,UK,2021,0.0229700054428467,Herstellung von Waren,United Kingdom
Norwegen,NO,2021,0.0035369872851085,Herstellung von Waren,Norway
Kanada,CA,2021,0.00857586573958299,Herstellung von Waren,Canada
Japan,JP,2021,0.0207287147736076,Herstellung von Waren,Japan
Vereinigte Staaten,US,2021,0.0764911390221841,Herstellung von Waren,United States
EU-14,EU14,2021,0.415343624307754,Herstellung von Waren,EU-14
EU-27,EU27_2020,2021,0.531521144951822,Herstellung von Waren,EU-27
HP,HP,2021,0.663823857215152,Herstellung von Waren,HP
Belgien,BE,2022,0.0129381207970227,Herstellung von Waren,Belgium
Bulgarien,BG,2022,0.00379572251621338,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2022,0.0223519302271891,Herstellung von Waren,Czechia
Dänemark,DK,2022,0.00484408519325038,Herstellung von Waren,Denmark
Deutschland,DE,2022,0.217179335416848,Herstellung von Waren,Germany
Estland,EE,2022,0.000718912724941031,Herstellung von Waren,Estonia
Irland,IE,2022,0.00862344796175676,Herstellung von Waren,Ireland
Griechenland,EL,2022,0.00289639275160334,Herstellung von Waren,Greece
Spanien,ES,2022,0.0194608999101902,Herstellung von Waren,Spain
Frankreich,FR,2022,0.0397184168194637,Herstellung von Waren,France
Kroatien,HR,2022,0.00505522947527062,Herstellung von Waren,Croatia
Italien,IT,2022,0.068560738244867,Herstellung von Waren,Italy
Zypern,CY,2022,0.000185367542543811,Herstellung von Waren,Cyprus
Lettland,LV,2022,0.000628210933311951,Herstellung von Waren,Latvia
Litauen,LT,2022,0.00146894536494664,Herstellung von Waren,Lithuania
Luxemburg,LU,2022,0.00122362596777634,Herstellung von Waren,Luxembourg
Ungarn,HU,2022,0.020596798486193,Herstellung von Waren,Hungary
Niederlande,NL,2022,0.0192136186581252,Herstellung von Waren,Netherlands
Polen,PL,2022,0.0291964677059993,Herstellung von Waren,Poland
Portugal,PT,2022,0.00362167443291558,Herstellung von Waren,Portugal
Rumänien,RO,2022,0.0133721482469909,Herstellung von Waren,Romania
Slowenien,SI,2022,0.00750771107259719,Herstellung von Waren,Slovenia
Slowakei,SK,2022,0.0113000763478711,Herstellung von Waren,Slovakia
Finnland,FI,2022,0.005633145147592,Herstellung von Waren,Finland
Schweden,SE,2022,0.0114301230063431,Herstellung von Waren,Sweden
Großbritannien,UK,2022,0.0229700054428467,Herstellung von Waren,United Kingdom
Norwegen,NO,2022,0.0035369872851085,Herstellung von Waren,Norway
Kanada,CA,2022,0.00857586573958299,Herstellung von Waren,Canada
Japan,JP,2022,0.0207287147736076,Herstellung von Waren,Japan
